game_id,move_number,player,from_row,from_col,to_row,to_col,piece_type,captures,promotion,classification,move_score,outcome_contribution,timestamp
d9dd7ee1,1,white,6,5,5,4,pion,,False,opening,9.5,positive,2025-04-26 15:39:44
d9dd7ee1,2,black,3,6,4,5,pion,,False,opening,9.5,negative,2025-04-26 15:39:45
d9dd7ee1,3,white,5,4,3,6,pion,"4,5",False,capture,18.5,positive,2025-04-26 15:39:47
d9dd7ee1,4,black,2,7,4,5,pion,"3,6",False,capture,19.5,negative,2025-04-26 15:39:48
d9dd7ee1,5,white,6,3,5,2,pion,,False,opening,8.5,positive,2025-04-26 15:39:49
d9dd7ee1,6,black,4,5,5,4,pion,,False,opening,9.5,negative,2025-04-26 15:39:50
d9dd7ee1,7,white,7,6,6,5,pion,,False,opening,9.5,positive,2025-04-26 15:39:54
d9dd7ee1,8,black,5,4,5,8,pion,"6,5;6,7",False,multiple_capture,28.5,negative,2025-04-26 15:39:55
d9dd7ee1,9,white,6,9,4,7,pion,"5,8",False,capture,18.5,positive,2025-04-26 15:39:56
d9dd7ee1,10,black,3,8,5,6,pion,"4,7",False,capture,19.5,negative,2025-04-26 15:39:57
d9dd7ee1,11,white,7,4,6,3,pion,,False,middle_game,8.5,positive,2025-04-26 15:40:00
d9dd7ee1,12,black,3,4,4,5,pion,,False,middle_game,9.5,negative,2025-04-26 15:40:01
d9dd7ee1,13,white,8,3,7,4,pion,,False,middle_game,8.5,positive,2025-04-26 15:40:03
d9dd7ee1,14,black,4,5,5,4,pion,,False,middle_game,9.5,negative,2025-04-26 15:40:04
d9dd7ee1,15,white,6,3,6,7,pion,"5,4;5,6",False,multiple_capture,28.5,positive,2025-04-26 15:40:05
d9dd7ee1,16,black,2,5,3,6,pion,,False,middle_game,8.5,negative,2025-04-26 15:40:06
d9dd7ee1,17,white,6,7,5,6,pion,,False,middle_game,9.5,positive,2025-04-26 15:40:07
